state_postal_abbr,data_year,officer,officer_rate_per_1000,civilian_count,civilian__rate_per_1000,population
LA,1984,11104,2.564716714,1968,0.454553539,4329523
LA,1985,10774,2.633784211,1708,0.417533268,4090692
LA,1986,10779,2.579758552,1893,0.453055287,4178298
LA,1987,11174,2.708005557,1867,0.452465221,4126284
LA,1988,10009,2.617683973,1646,0.430483347,3823609
LA,1989,9978,2.818566836,1598,0.451400061,3540097
LA,1990,9624,2.986143475,1513,0.469455016,3222886
LA,1991,11064,3.162290317,1306,0.373278304,3498730
LA,1992,8548,3.079225208,1544,0.556191357,2776023
LA,1993,13510,3.146707126,2391,0.556904274,4293377
LA,1994,13659,3.169634994,3200,0.742575004,4309329
LA,1995,13606,3.205219566,3607,0.849715344,4244951
LA,1996,13914,3.270802411,3660,0.860366309,4254002
LA,1997,14517,3.533450214,3715,0.904234177,4108449
LA,1998,13501,3.679467449,4001,1.09040436,3669281
LA,1999,16458,3.862457281,3672,0.861765897,4261018
LA,2000,16874,3.84859604,3880,0.884944449,4384456
LA,2001,16355,3.726553247,4545,1.035596729,4388774
LA,2002,16957,3.892245601,5582,1.281271153,4356611
LA,2003,16325,3.790820988,5012,1.163834291,4306455
LA,2004,16563,3.870473844,4876,1.139433102,4279321
LA,2005,13622,3.667852306,3279,0.882901755,3713890
LA,2006,15307,3.970819265,4196,1.088492692,3854872
LA,2007,15154,3.816343085,5876,1.479796223,3970817
LA,2008,17306,4.046437937,5315,1.242737642,4276848
LA,2009,11377,4.044931197,4347,1.545514275,2812656
LA,2010,13824,4.047582518,4669,1.367054599,3415372
LA,2011,15572,3.88621176,5021,1.253061215,4006987
LA,2012,15078,3.975546618,4286,1.130069824,3792686
LA,2013,8228,4.384272886,2759,1.470127479,1876708
LA,2014,10785,3.558059045,3529,1.164245746,3031147
LA,2015,9118,3.345464525,4127,1.514228131,2725481
LA,2016,15274,3.355537351,5711,1.254646707,4551879
LA,2017,15369,3.461615907,4677,1.053417763,4439834
LA,2018,14207,3.307711972,4636,1.079365996,4295114
LA,2019,12156,3.504799205,4257,1.227371686,3468387
LA,2020,6056,3.681526107,2198,1.336194581,1644970
MA,1960,,,,,4138950
MA,1961,,,,,4177172
MA,1962,,,,,3964137
MA,1963,,,,,4098699
MA,1964,,,,,4165773
MA,1965,,,,,4330768
MA,1966,,,,,4230780
MA,1967,,,,,4515163
MA,1968,,,,,4589557
MA,1969,,,,,4612088
MA,1970,,,,,4753480
MA,1971,9974,2.202467099,604,0.13337579,4528558
MA,1972,12537,2.307275676,1391,0.255995889,5433681
MA,1973,10807,2.150556892,859,0.17093813,5025210
MA,1974,11810,2.169815134,1218,0.22377941,5442860
MA,1975,12041,2.214362257,1265,0.232635849,5437683
MA,1976,12045,2.190066498,1358,0.246916588,5499833
MA,1977,11588,2.206742524,1250,0.238041781,5251179
MA,1978,11889,2.196949734,1824,0.33705411,5411594
MA,1979,10718,2.252558508,1201,0.25240929,4758145
MA,1980,12134,2.255690115,1482,0.275501298,5379285
MA,1981,11388,2.055340049,1391,0.25105181,5540689
MA,1982,10885,2.062846998,1351,0.256031814,5276688
MA,1983,13286,2.339359629,1827,0.321692762,5679332
MA,1984,13270,2.324025963,1890,0.331002944,5709919
MA,1985,12112,2.341013722,1681,0.324904563,5173827
MA,1986,13039,2.356052918,2032,0.367167692,5534256
MA,1987,13393,2.394838892,2082,0.372288104,5592443
MA,1988,11037,2.178942144,1864,0.367993853,5065302
MA,1989,4784,2.02730763,781,0.330963056,2359780
MA,1990,11735,2.174255005,2130,0.394645348,5397251
MA,1991,13449,2.324047053,2314,0.399869498,5786888
MA,1992,14165,2.403658108,2366,0.401486416,5893101
MA,1993,14487,2.459425088,2428,0.412196046,5890401
MA,1994,14328,2.470924217,2322,0.400438724,5798640
MA,1995,15436,2.574150665,2836,0.472939316,5996541
MA,1996,15852,2.64364611,2854,0.475963033,5996264
MA,1997,16113,2.669460989,2866,0.474813827,6036050
MA,1998,16046,2.690556041,3116,0.522483648,5963823
MA,1999,16466,2.727670449,3095,0.512701326,6036653
MA,2000,16609,2.641352683,3192,0.50762826,6288066
MA,2001,16704,2.641283527,3339,0.527972084,6324198
MA,2002,16425,2.620353599,3324,0.530292564,6268238
MA,2003,16274,2.558904008,3165,0.497660759,6359754
MA,2004,16124,2.543156694,3342,0.5271167,6340152
MA,2005,16286,2.620986042,3293,0.529958678,6213692
MA,2006,17032,2.670193898,3378,0.529586366,6378563
MA,2007,16817,2.641320544,3498,0.549404725,6366891
MA,2008,16609,2.644315311,3564,0.567423672,6281021
MA,2009,13955,2.181746776,2828,0.442133994,6396251
MA,2010,16220,2.497273322,3561,0.548260808,6495084
MA,2011,16325,2.515700204,3446,0.531032337,6489247
MA,2012,16046,2.487590727,3236,0.501672915,6450418
MA,2013,16294,2.50866501,3357,0.51685212,6495088
MA,2014,16625,2.548265685,3411,0.522835143,6524045
MA,2015,17025,2.53196786,3638,0.541045467,6724019
MA,2016,16666,2.633147673,3549,0.560724895,6329307
MA,2017,16504,2.602242148,3607,0.568728031,6342223
MA,2018,16717,2.599128203,3623,0.563297331,6431772
MA,2019,16349,2.582418954,3750,0.592334154,6330886
MA,2020,16719,2.582095709,3802,0.587183916,6474973
MD,1960,,,,,1201760
MD,1961,,,,,1246663
MD,1962,,,,,2358822
MD,1963,,,,,2340196
MD,1964,,,,,2386555
MD,1965,,,,,2965526
MD,1966,,,,,1666947
MD,1967,,,,,1221458
MD,1968,,,,,1360121
MD,1969,,,,,1284717
MD,1970,,,,,455962
MD,1971,6987,1.997283786,547,0.156363852,3498251
MD,1972,8497,2.313411908,1775,0.483265404,3672930
MD,1973,7590,2.045495705,1377,0.371099814,3710592
MD,1974,7765,4.468694393,1416,0.814896492,1737644
MD,1975,8028,1.994608495,1540,0.382622955,4024850
MD,1976,8308,2.223694336,1657,0.443507645,3736125
MD,1977,9417,2.313260186,1868,0.45886907,4070878
MD,1978,8543,2.101581955,1691,0.415986783,4065033
MD,1979,8455,2.103981215,1625,0.404372498,4018572
MD,1980,8675,2.135643784,1817,0.447315822,4062007
MD,1981,8869,2.149763548,1970,0.477509774,4125570
MD,1982,8763,2.119983365,1884,0.455785537,4133523
MD,1983,10568,2.516101215,2419,0.575931949,4200149
MD,1984,10506,2.466920466,2518,0.591253163,4258751
MD,1985,10547,2.452995494,2534,0.58935153,4299641
MD,1986,10752,2.466504787,2573,0.59024524,4359205
MD,1987,10890,2.454861765,2648,0.596921391,4436095
MD,1988,11251,2.478401822,2725,0.600270639,4539619
MD,1989,11521,2.511559912,2841,0.61933354,4587189
MD,1990,12104,2.591498924,3094,0.662433714,4670656
MD,1991,12929,2.71924133,3627,0.762834581,4754635
MD,1992,12452,2.593304933,3528,0.734755847,4801595
MD,1993,12746,2.627196742,3680,0.758519066,4851559
MD,1994,13236,2.762191121,3950,0.824316631,4791848
MD,1995,13322,2.761058015,3892,0.806638477,4824962
MD,1996,13414,2.703094836,3883,0.782474821,4962460
MD,1997,13740,2.816553215,4033,0.826721915,4878303
MD,1998,14120,2.840495896,3964,0.797431001,4970963
MD,1999,14132,2.821178,4120,0.822477594,5009255
MD,2000,14404,2.805957263,4300,0.837657333,5133364
MD,2001,14650,2.811284515,4493,0.862191217,5211141
MD,2002,14827,2.801992293,4689,0.88612274,5291592
MD,2003,14788,2.769819012,4502,0.843232702,5338977
MD,2004,14897,2.680818963,4586,0.825282658,5556884
MD,2005,14932,2.666809068,4813,0.85958693,5599201
MD,2006,15048,2.680686233,5049,0.899440776,5613488
MD,2007,15465,2.842939583,5135,0.943969916,5439792
MD,2008,15619,2.862636518,5178,0.949019264,5456159
MD,2009,15664,2.837854927,4945,0.89588819,5519662
MD,2010,15495,2.765997668,4972,0.887546977,5601957
MD,2011,15452,2.732416303,5001,0.884339499,5655068
MD,2012,15494,2.633536749,4623,0.785777746,5883343
MD,2013,17312,2.920550302,5414,0.913346773,5927650
MD,2014,15893,2.659805474,4852,0.81201637,5975249
MD,2015,17292,2.879476139,5557,0.925355592,6005259
MD,2016,17081,2.839586708,5499,0.914167046,6015312
MD,2017,16752,2.76838933,5150,0.8510748,6051172
MD,2018,16902,2.79760421,5212,0.862685667,6041598
MD,2019,17042,2.818872319,5465,0.903951251,6045680
MD,2020,16774,2.778550334,5480,0.907741494,6036961
ME,1960,,,,,438856
ME,1961,,,,,623437
ME,1962,,,,,750656
ME,1963,,,,,748639
ME,1964,,,,,648603
ME,1965,,,,,714925
ME,1966,,,,,669660
ME,1967,,,,,666064
ME,1968,,,,,679707
ME,1969,,,,,691949
ME,1970,,,,,695934
ME,1971,855,1.119048429,28,0.0366472,764042
ME,1972,1407,1.467081384,153,0.15953337,959047
ME,1973,1103,1.183829511,123,0.132013626,931722
ME,1974,1297,1.248097061,155,0.149155778,1039182
ME,1975,1385,1.307837583,198,0.186968839,1059000
ME,1976,1234,1.229696064,176,0.175386148,1003500
ME,1977,1499,1.39610822,282,0.262643441,1073699
ME,1978,1516,1.400187677,279,0.257686255,1082712
ME,1979,1510,1.389190442,287,0.264038183,1086964
ME,1980,1432,1.274395508,306,0.272321945,1123670
ME,1981,1515,1.338339223,346,0.30565371,1132000
ME,1982,1394,1.336007905,316,0.302854016,1043407
ME,1983,1434,1.251308901,342,0.298429319,1146000
ME,1984,1811,1.570821407,559,0.484864255,1152900
ME,1985,1828,1.575866144,576,0.496553008,1159997
ME,1986,1827,1.559720121,582,0.496856656,1171364
ME,1987,1856,1.572299072,586,0.496426323,1180437
ME,1988,1929,1.601313592,666,0.552864102,1204636
ME,1989,1953,1.600057677,688,0.563665992,1220581
ME,1990,1981,1.617086094,637,0.519981748,1225043
ME,1991,1875,1.565670483,577,0.481808997,1197570
ME,1992,1978,1.62049857,605,0.495653,1220612
ME,1993,1981,1.61463852,660,0.537941152,1226900
ME,1994,1941,1.585662539,655,0.535089625,1224094
ME,1995,2011,1.633450732,647,0.525530892,1231136
ME,1996,2018,1.63201664,651,0.526483069,1236507
ME,1997,2049,1.65439529,625,0.504634971,1238519
ME,1998,2071,1.68785381,657,0.53545145,1227002
ME,1999,2138,1.710813333,666,0.532928756,1249698
ME,2000,2172,1.708268349,709,0.55762535,1271463
ME,2001,2201,1.71061733,674,0.52383284,1286670
ME,2002,2195,1.699313617,732,0.56669593,1291698
ME,2003,2214,1.695605823,706,0.54069454,1305728
ME,2004,2194,1.668571759,698,0.530840058,1314897
ME,2005,2213,1.676211656,673,0.509756188,1320239
ME,2006,2202,1.666195007,731,0.553128315,1321574
ME,2007,2261,1.746780894,751,0.580200111,1294381
ME,2008,2245,1.706579338,716,0.544280983,1315497
ME,2009,2251,1.708745116,608,0.461535775,1317341
ME,2010,2250,1.694474882,589,0.443575869,1327845
ME,2011,2273,1.712019234,562,0.42329732,1327672
ME,2012,2255,1.697180798,571,0.429751768,1328674
ME,2013,2243,1.689275698,563,0.424013472,1327788
ME,2014,2285,1.718600751,530,0.398625119,1329570
ME,2015,2328,1.752129387,557,0.419216524,1328669
ME,2016,2311,1.736518127,555,0.41703486,1330824
ME,2017,2323,1.739564113,582,0.435827083,1335392
ME,2018,2349,1.763991592,583,0.437806342,1331639
ME,2019,2302,1.712527488,455,0.338488274,1344212
ME,2020,2358,1.746484256,579,0.428844099,1350141
MI,1960,,,,,4888183
MI,1961,,,,,5048256
MI,1962,,,,,7188658
MI,1963,,,,,6992465
MI,1964,,,,,7264212
MI,1965,,,,,7001463
MI,1966,,,,,7306480
MI,1967,,,,,7403803
MI,1968,,,,,7539224
MI,1969,,,,,7281614
MI,1970,,,,,5981490
MI,1971,13401,1.732859772,1184,0.15310096,7733459
MI,1972,15461,2.0038488,2378,0.308204673,7715652
MI,1973,14155,1.804522129,1904,0.242727667,7844182
MI,1974,14582,1.902574909,2307,0.301003999,7664350
MI,1975,14537,1.874370863,2335,0.301070095,7755669
MI,1976,16346,1.830254786,2906,0.325383605,8930997
MI,1977,17283,1.961696132,2997,0.340172615,8810233
MI,1978,17204,1.89788488,3402,0.375296696,9064828
MI,1979,17269,1.902598293,3528,0.388694584,9076535
MI,1980,16514,1.821055343,3633,0.400623354,9068368
MI,1981,15439,1.705371196,3071,0.339218534,9053161
MI,1982,15947,1.76106013,3368,0.371935193,9055341
MI,1983,17363,1.931288271,4426,0.492304434,8990372
MI,1984,17726,1.960989518,4372,0.483665021,9039314
MI,1985,17743,2.105490497,4406,0.522842311,8427015
MI,1986,19312,2.12704747,5030,0.554010396,9079252
MI,1987,19517,2.138235612,5041,0.552279844,9127619
MI,1988,18392,1.984417917,5414,0.584147379,9268209
MI,1989,19856,2.157678062,5383,0.584950695,9202485
MI,1990,19660,2.151471235,5269,0.576607423,9137933
MI,1991,18976,2.044196705,5932,0.639026921,9282864
MI,1992,18824,2.007000405,6056,0.645686063,9379171
MI,1993,18680,1.979326633,6225,0.659598945,9437553
MI,1994,18859,1.992886518,6203,0.655489425,9463158
MI,1995,19374,2.041540405,6381,0.672399573,9489893
MI,1996,19897,2.086949335,6541,0.686070041,9534012
MI,1997,20433,2.113046597,6438,0.665775657,9669924
MI,1998,20663,2.153281146,6790,0.707582586,9596053
MI,1999,20618,2.123980375,7126,0.734090802,9707246
MI,2000,20958,2.11565265,7422,0.749230555,9906163
MI,2001,21487,2.159521796,7109,0.714480404,9949888
MI,2002,21006,2.105611988,7074,0.709087842,9976197
MI,2003,20586,2.04966612,7259,0.722749751,10043587
MI,2004,20220,2.007593509,7436,0.738301945,10071760
MI,2005,19680,1.966901092,6952,0.694811809,10005587
MI,2006,19228,1.956944772,6668,0.678640927,9825520
MI,2007,19480,1.944306013,6838,0.682503312,10018999
MI,2008,19504,1.960508972,6991,0.702723453,9948437
MI,2009,18800,1.909500639,6619,0.672286422,9845506
MI,2010,18362,1.861853738,6346,0.643466061,9862214
MI,2011,17709,1.797743182,6056,0.614779644,9850684
MI,2012,17123,1.737485548,6042,0.61308694,9855046
MI,2013,16909,1.718528263,5760,0.585411485,9839233
MI,2014,17028,1.722574814,6151,0.622243228,9885202
MI,2015,17009,1.720500631,5917,0.598518563,9886076
MI,2016,17142,1.79920865,6731,0.706479607,9527522
MI,2017,17077,1.827004098,6775,0.724831807,9346996
MI,2018,17294,1.783072074,6778,0.69883558,9698991
MI,2019,18068,1.809319115,6995,0.700475272,9986077
MI,2020,17998,1.808293373,6987,0.701997211,9953031
MN,1960,,,,,1875682
MN,1961,,,,,2702596
MN,1962,,,,,2978503
MN,1963,,,,,3165752
MN,1964,,,,,3161976
MN,1965,,,,,3166442
MN,1966,,,,,3119510
MN,1967,,,,,3131004
MN,1968,,,,,3339638
MN,1969,,,,,3281418
MN,1970,,,,,3259078
MN,1971,2971,1.165785167,237,0.092995989,2548497
MN,1972,5026,1.393429533,701,0.19434821,3606928
MN,1973,4287,1.200695042,640,0.179250018,3570432
MN,1974,4818,1.344673844,768,0.214344025,3583025
MN,1975,5141,1.352831723,973,0.256040705,3800177
MN,1976,5651,1.472662705,1131,0.294741023,3837267
MN,1977,5353,1.360875231,1114,0.283208483,3933498
MN,1978,5425,1.389072036,1177,0.301371021,3905485
MN,1979,5417,1.367568407,1220,0.30799953,3961045
MN,1980,5618,1.404881074,1274,0.318586417,3998915
MN,1981,5462,1.381507877,1364,0.344997573,3953651
MN,1982,5349,1.342011793,1360,0.341210701,3985807
MN,1983,5640,1.414453761,1468,0.368159241,3987405
MN,1984,5954,1.474874008,1643,0.406989922,4036955
MN,1985,6081,1.492637695,1823,0.447472212,4073996
MN,1986,6003,1.470266595,1946,0.476618157,4082933
MN,1987,6112,1.488968551,2164,0.527180619,4104855
MN,1988,6209,1.489417079,2257,0.541409945,4168745
MN,1989,6376,1.518216334,2443,0.581713065,4199665
MN,1990,6611,1.561596859,2503,0.591238381,4233487
MN,1991,6599,1.554496296,2689,0.633435451,4245105
MN,1992,6642,1.555915266,2648,0.620304671,4268870
MN,1993,6650,1.593872626,2701,0.647375934,4172228
MN,1994,6242,1.484619607,2563,0.609593088,4204444
MN,1995,6778,1.571295869,2953,0.684573134,4313637
MN,1996,7377,1.632815135,3211,0.710718368,4517964
MN,1997,7500,1.66109756,3335,0.738634715,4515087
MN,1998,7684,1.684318326,3733,0.818266568,4562083
MN,1999,7799,1.695785368,3792,0.824518286,4599049
MN,2000,7904,1.663008147,4057,0.85359616,4752833
MN,2001,8010,1.668706892,4261,0.887685401,4800124
MN,2002,8104,1.667585787,4479,0.921658038,4859720
MN,2003,8056,1.647522264,4330,0.885522766,4889767
MN,2004,8147,1.642472769,4425,0.892100406,4960204
MN,2005,8308,1.664221815,4487,0.898815995,4992123
MN,2006,8493,1.688257733,4686,0.93149367,5030630
MN,2007,8714,1.720163678,4800,0.94753106,5065797
MN,2008,8868,1.723312032,4829,0.93841608,5145905
MN,2009,8882,1.714379576,4827,0.931694462,5180883
MN,2010,8825,1.689705377,4684,0.896836259,5222804
MN,2011,8789,1.669735479,4620,0.877708262,5263708
MN,2012,8801,1.662902887,4675,0.883316782,5292552
MN,2013,8743,1.63844566,4605,0.862980929,5336155
MN,2014,8889,1.628943554,4710,0.863125677,5456911
MN,2015,9230,1.686438314,4706,0.859846013,5473073
MN,2016,9414,1.709026215,4954,0.899353714,5508400
MN,2017,9694,1.747329078,5160,0.930082323,5547896
MN,2018,9927,1.769146912,5337,0.951137007,5611179
MN,2019,10204,1.809337914,5756,1.02063397,5639632
MN,2020,9981,1.767847806,5549,0.982846155,5645848
MO,1960,,,,,2388054
MO,1961,,,,,2614558
MO,1962,,,,,3140050
MO,1963,,,,,3125562
MO,1964,,,,,2987856
MO,1965,,,,,3192777
MO,1966,,,,,3189528
MO,1967,,,,,3085738
MO,1968,,,,,3095859
MO,1969,,,,,3167883
MO,1970,,,,,3064908
MO,1971,6330,1.763836995,1222,0.340506921,3588767
